feature_name,reference_mean,reference_std,reference_min,reference_max,reference_nonzero_rate
MLYCD (23417),1.6875434113310697,0.5449065617746064,0.0,3.1541393,0.99830220713073
MPG (4350),5.3765969760101875,0.7395567598052817,0.13615857,7.5371327,1.0
NECAB2 (54550),0.5864471263412563,0.8138254129015368,0.0,5.950683,0.8811544991511036
HSDL1 (83693),4.122819299235994,0.7658425854214531,1.9223996,6.846719,1.0
TAF1C (9013),4.894394592444821,0.75680649860832,2.3082707,6.8878784,1.0
NAGPA (51172),3.217898129074703,0.6988427446510734,0.63374645,5.0714192,1.0
WFDC1 (58189),0.33255040152122245,0.9897691309860449,0.0,8.371288,0.6859083191850595
SEC14L5 (9717),0.15520392691426146,0.3737701333761615,0.0,4.031836,0.8964346349745331
COTL1 (23406),6.657700329681664,1.8942226105429425,0.0075053925,10.843128,1.0
USP10 (9100),5.707522193752122,0.6052210982659396,0.33918187,7.1702356,1.0
CRISPLD2 (83716),1.5584327216375213,1.4289242964522635,0.0,6.964641,0.9949066213921901
TSC2 (7249),5.281632351188455,0.6857202081223347,2.4156315,7.542266,1.0
ZNF500 (26048),2.534138050424448,0.5484845140350949,0.07411765,4.0341277,1.0
NME4 (4833),6.013843364159593,1.599750779521974,0.67206955,8.966555,1.0
ABCC1 (4363),4.709958299694398,0.891530612071332,0.39311412,7.4421887,1.0
NOMO3 (408050),5.177447587011884,0.9236961462992194,2.4465237,8.416848,1.0
LMF1 (64788),2.5596432481765707,1.1198610694984013,0.0,5.467912,0.9949066213921901
FOXF1 (2294),0.4923636789634974,1.0472329940362561,0.0,6.4541035,0.7792869269949066
CIAO3 (64428),4.226887902376911,0.6502943920825067,2.1456776,6.928394,1.0
MTHFSD (64779),3.5686023924448222,0.5258915214343399,1.8865736,5.3178287,1.0
CLCN7 (1186),5.001819321918505,0.8482166750359698,0.22270566,8.47122,1.0
HAGHL (84264),3.65423392918506,1.0837885728183603,0.20345177,6.6263795,1.0
ANTKMT (65990),4.0626039060950765,0.8087398560993628,0.12129396,7.0837026,1.0
SLC7A5 (8140),6.883466555602717,1.422801599981117,0.7675599,10.640329,1.0
METRN (79006),4.32968555910017,1.5035516345488968,0.104688235,7.9624796,1.0
FBXO31 (79791),3.7012416348047545,0.6197682561618593,1.5036591,5.52901885,1.0
STUB1 (10273),5.949820830135823,0.5593841347583673,4.128401,8.254221,1.0
RHBDL1 (9028),1.5193234861341256,0.8564712883298442,0.023594603,4.923035,1.0
NUBP1 (4682),4.34959355950764,0.5331797317399732,2.8190632,5.837292,1.0
UBE2I (7329),6.755036273259762,0.48655161898145344,5.1065745,9.444888,1.0
ZP2 (7783),0.02398334274108659,0.16014703715038273,0.0,2.9386792,0.16298811544991512
MEFV (4210),0.14653905323514432,0.3999428450890317,0.0,3.9530883,0.8539898132427843
CRYM (1428),0.8237441094040747,1.2893979938397704,0.0,9.184697,0.8675721561969439
EEF2K (29904),3.1641101264855687,0.6669580189745236,0.9482061,5.44144,1.0
CAPN15 (6650),4.582498757809847,0.705864104693127,1.8286194,6.444516,1.0
PIEZO1 (9780),5.729905695696095,1.4086288075368603,0.07712676,8.304981,1.0
GSPT1 (2935),6.463900841086588,0.5625448487367662,4.355876,8.222742,1.0
ZNF174 (7727),2.9415772409168084,0.47570032259346157,1.5034251,4.2524157,1.0
CLUAP1 (23059),4.088537952920204,0.7211091093141289,0.765707,6.069268,1.0
UBFD1 (56061),4.819128870713073,0.6172719134068025,2.3892474,6.663558,1.0
PRSS33 (260429),0.2921169624125637,0.7504911169248982,0.0,5.967814,0.5704584040747029
EARS2 (124454),4.654106380390492,0.6018723822486554,2.5532844,6.161948,1.0
ELOB (6923),7.838098376061121,0.5262276727888031,5.773155,9.553637,1.0
GGA2 (23062),5.2027513087096775,0.8623574975575298,0.59865963,8.512464,1.0
AQP8 (343),0.04030122859847198,0.12493805872664974,0.0,2.4581141,0.47538200339558573
CPPED1 (55313),3.0180300534363327,1.421996753822243,0.0,6.225441,0.9966044142614601
USP31 (57478),2.5475701703395583,0.6546958592429858,0.7676692,4.93611,1.0
HMOX2 (3163),5.419995527249576,0.6819934553539662,2.5791535,7.2181516,1.0
DNAJA3 (9093),5.498404139728353,0.549254866428458,3.5945964,7.214047,1.0
BFAR (51283),6.024531813667233,0.5562903407098722,4.194804,8.287389,1.0
SALL1 (6299),0.839507033916808,1.3905189307228956,0.0,6.3907194,0.8556876061120543
TOX3 (27324),1.079079538237691,1.6643577285066118,0.0,6.886355,0.8505942275042445
RBL2 (5934),4.6859048300509345,0.7317762720492293,1.917615,8.857384,1.0
QPRT (23475),3.774543365218167,2.5656640230467658,0.0,9.061447,0.9932088285229203
XYLT1 (64131),1.3490252149609507,1.4797159172291068,0.0,5.965812,0.9745331069609507
PYCARD (29108),2.958824398550934,2.276218388292032,0.0,8.06102,0.9626485568760611
RPGRIP1L (23322),3.0930205700339557,0.7443201842402384,0.7058293,5.5210886,1.0
MAZ (4150),6.841630765110357,0.7982831259264473,4.443514,9.550774,1.0
STX4 (6810),5.001623165365025,0.6667390636688026,2.3781397,7.2631283,1.0
CDIPT (10423),5.602154020882852,0.5675977900564498,3.8754263,7.0084286,1.0
BCKDK (10295),4.589087621986418,0.5838363854008802,2.3898008,6.811792,1.0
KAT8 (84148),4.86010655483871,0.600132746500022,2.8924358,6.708987,1.0
NOMO1 (23420),5.751765932071307,0.8849380014129112,0.44280764,8.632763,1.0
IL21R (50615),0.5795490181859083,1.1776229435700536,0.0,6.870722150000001,0.9490662139219015
SYT17 (51760),1.7009614362054328,1.4018678419555943,0.0,6.405584,0.9643463497453311
TMC5 (79838),1.4960448812453313,1.8435740492345787,0.0,7.4759116,0.9932088285229203
CCP110 (9738),3.9039732085738543,0.9302210370093877,1.1622359,7.05538,1.0
VPS35L (57020),3.8235877195415964,1.1856519158626173,0.14867254,6.1200056,1.0
SLC6A2 (6530),0.23965615737691004,0.7991329425870838,0.0,6.6551085,0.48217317487266553
RNF40 (9810),5.656773593463497,0.5842149844674955,3.7738593,8.249555,1.0
KNOP1 (400506),4.70829002173175,0.6618452240762537,1.9011083,6.7996182,1.0
AQP9 (366),0.1189618805203735,0.5337242828583526,0.0,6.4453344,0.4702886247877759
AAGAB (79719),5.493770080390493,0.618404108175564,2.65124,7.5513544,1.0
IQCH (64799),1.253800278213922,0.6066381141478792,0.0,5.22026,0.99830220713073
LACTB (114294),4.0400604278438035,0.9680274246093414,1.1568625,7.743306,1.0
CORO2B (10391),0.9247918072631578,1.2286470597380732,0.0,6.388424,0.9473684210526315
CSK (1445),5.708973860950763,0.87913112641796,3.230518,9.124013,1.0
HERC1 (8925),4.062128325280136,0.8050443292346242,0.8568423,6.3568163,1.0
TRIP4 (9325),4.098114270916809,0.5434297656353994,0.11287224,5.7529597,1.0
MTFMT (123263),3.6199624225806453,0.5765079657312228,1.5517473,5.4914813,1.0
RASL12 (51285),0.26303289253225803,0.6309952197247565,0.0,5.0699425,0.7419354838709677
AP3B2 (8120),1.2918595651706282,1.513485656405234,0.0,6.60161,0.9728353140916808
ACSBG1 (23205),1.0718312912393888,0.5597191601799647,0.07339936,6.538313,1.0
IGDCC4 (57722),0.8027196483531409,1.0021681403353062,0.0,5.2248273,0.9932088285229203
RAB11A (8766),7.852587947962649,0.5746252179015393,5.0932684,9.949272,1.0
CTSH (1512),4.546192518465196,1.989545701166498,0.069655426,9.536438,1.0
TTC23 (64927),2.915390341269949,0.9335195354058425,0.016820053,5.092698,1.0
CD276 (80381),5.076704493039049,1.8558322855180205,0.0,7.951477,0.9898132427843803
FAH (2184),4.490710860203735,1.1749663508089876,0.2991661,7.8539457,1.0
CEMIP (57214),1.9476702021239387,1.9184316785281283,0.0,9.70985,0.99830220713073
RPAP1 (26015),4.0651588975382,0.617249891688058,2.0476744,6.4246755,1.0
HOMER2 (9455),3.158283774940577,1.4121871574931715,0.1568962,6.8817625,1.0
EHD4 (30844),3.30463610672326,1.0121875617009637,0.06823054,5.9472666,1.0
TMEM87A (25963),5.550500053395586,0.6772694488556446,3.4209352,7.4640636,1.0
ZNF106 (64397),4.109453979117148,0.7265709708005182,1.2874309,7.885111,1.0
CEP152 (22995),3.5410823579117143,0.8702380723590292,0.43749514,6.3873696,1.0
ATP8B4 (79895),0.6812817203896435,1.1224365411814146,0.0,7.2602515,0.9558573853989814
OCA2 (4948),0.37706670742105264,0.9471725453085293,0.0,7.196538,0.7198641765704584
DTWD1 (56986),4.764051699066214,0.6699327130035377,2.6994295,6.85432,1.0
TGM5 (9333),0.34512852017062823,0.7877265267802513,0.0,5.51174,0.6893039049235993
ENTREP2 (23359),0.3613665330865874,0.7455088510416256,0.0,6.7665687,0.7606112054329371
GABPB1 (2553),4.359345836587437,0.5369750801972192,2.7680423,6.22132,1.0
TJP1 (7082),4.287991653740237,1.7561243529619646,0.0,7.5298285,0.9915110356536503
BMF (90427),2.4364774308743633,1.448415461850532,0.07945253,6.818544,1.0
DMXL2 (23312),4.282896428908319,1.1105673061371997,0.051450063,7.3330836,1.0
SCG3 (29106),0.7386717031748727,1.7726684732298987,0.0,8.350356,0.8624787775891342
DNAJC17 (55192),4.355875161375212,0.5839861507279644,2.4432153999999997,6.403462,1.0
EIF3J (8669),6.539535898556876,0.5765559121786591,4.506659,8.91182,1.0
SPG11 (80208),4.460273097691002,0.6635815919942203,0.10766109,6.4446454,1.0
RHOV (171177),2.002601618123939,1.8501992111339396,0.0,9.503035,0.9949066213921901
VPS18 (57617),3.4596264566213923,0.6249663616825144,1.5992702,5.7216024,1.0
OIP5 (11339),4.337981846859083,0.8215049361290342,1.19473,6.235394,1.0
SLC30A4 (7782),1.4340579731018677,0.7995728855355388,0.0,7.037448,0.99830220713073
BLOC1S6 (26258),5.1569047169779285,0.670987618036426,3.0186021,7.5959883,1.0
MYEF2 (50804),3.984658033741935,2.293938826655184,0.0,8.542649,0.9898132427843803
SGK3 (23678),2.515799411581494,0.9857582720551026,0.0,5.602276,0.99830220713073
PDGFRL (5157),1.6017595372988114,1.3209522310014163,0.0,6.848823,0.9575551782682513
CSPP1 (79848),4.070414773429541,0.7010624443392797,1.7571898,6.107483,1.0
ZDHHC2 (51201),2.8440251600271647,1.3613350648622617,0.0,6.1553564,0.9966044142614601
BRF2 (55290),3.399142101867572,0.6822253772925825,1.396576,7.3494716,1.0
TRIM35 (23087),3.0304052569609508,0.6283474566117239,1.0758406,5.4842124,1.0
ZFAND1 (79752),5.892925744397283,0.8047658040904865,3.6433713,9.281925,1.0
RP1 (6101),0.3826172315,0.6637548489321622,0.0,4.1398908,0.7419354838709677
CA2 (760),2.4881731776349745,2.403227493950905,0.0,10.4766445,0.967741935483871
FZD3 (7976),1.8972412072597622,0.9709030102860016,0.0,4.521968,0.99830220713073
INTS9 (55756),3.8301566745331073,0.7320770030178432,1.5189278,6.099447,1.0
RIPK2 (8767),3.9930720184448214,1.1076193892145842,0.0,8.190299,0.99830220713073
EYA1 (2138),1.0465726136706281,1.5107711469735936,0.0,6.697287,0.9049235993208828
NBN (4683),4.877383721646859,0.7463082126106338,2.1568787,7.965565,1.0
TRPA1 (8989),0.8970491618421054,1.2091396907809142,0.0,6.6877184,0.8251273344651953
CPQ (10404),1.9537230228505942,1.6729930696973496,0.0,6.4909167,0.9813242784380306
DECR1 (1666),6.464180088921902,1.2630107906373993,0.0,9.723007,0.9949066213921901
CALB1 (793),1.2565656057903225,2.152888383152198,0.0,10.32955,0.9779286926994907
BPNT2 (54928),5.176288100424448,0.7008480853749922,2.6226165,8.154894,1.0
SFRP1 (6422),1.6091794828488966,2.2725084262173594,0.0,12.107638,0.9592529711375212
LAPTM4B (55353),6.447730176551783,1.9849571057473998,0.0,9.2437295,0.9949066213921901
UBE2W (55284),4.175508184889643,0.7125165554425701,1.5567335,7.0232553,1.0
POP1 (10940),3.3380234081663835,0.7528954497986521,0.67564976,7.0661216,1.0
NIPAL2 (79815),2.4072767815577247,1.3307633103161403,0.006695855,5.919376,1.0
IKBKB (3551),4.555443959507641,0.8622481266806207,1.6972756,7.285356,1.0
PLAT (5327),2.8312863828811548,2.667583034741982,0.009467571,10.021355,1.0
JPH1 (56704),1.808563755151952,1.3510259855758908,0.0,5.8072853,0.9711375212224108
DKK4 (27121),0.18038557712478778,0.7833629087806252,0.0,13.542137,0.38200339558573854
STK3 (6788),4.083195662699491,0.8848562703676693,0.277767,6.238777,1.0
GDAP1 (54332),3.2516793759185054,1.3349010493491846,0.037518576,7.2018394,1.0
RAB2A (5862),6.4198462853989815,0.6624398402427203,4.386818,8.308326,1.0
EIF3E (3646),8.569000450254668,0.7487329184942643,6.389336,11.310749,1.0
EMC2 (9694),5.845935413327674,0.7468046186240453,2.2113955,8.756826,1.0
ESRP1 (54845),3.345559710916808,2.7586009086589485,0.0,8.402714,0.9898132427843803
CCN4 (8840),0.3349870738998302,1.0028034568982693,0.0,8.156108,0.769100169779287
NDRG1 (10397),5.316211455288625,1.9754474025808089,0.0,10.887396,0.99830220713073
ZC2HC1A (51101),2.8592794833123936,1.1638063636594977,0.0,5.7854066,0.9949066213921901
IL7 (3574),1.092630162310696,1.0907341630745329,0.0,5.2957926,0.9388794567062818
STMN2 (11075),0.594851287336163,1.7886178546874723,0.0,10.664358,0.6604414261460102
ARMC1 (55156),4.934323019694397,0.6045704798465146,3.097889,6.905844,1.0
TRPS1 (7227),2.114498509952462,1.6499034510411847,0.0,8.034711,0.9915110356536503
SPAG1 (6674),3.0209799925976233,1.0175292317357936,0.29597688,6.7034607,1.0
CHRAC1 (54108),5.552087576315789,0.6370551722898468,3.4853237,7.5009933,1.0
NCALD (83988),1.5159610156417658,1.6622186388375768,0.0,6.6286087,0.9898132427843803
SNX16 (64089),3.23110716434635,0.786772635802369,1.0925322,8.198995,1.0
GML (2765),0.004556376066213922,0.028685989733211435,0.0,0.33299202,0.035653650254668934
UBR5 (51366),5.730426101528014,0.6766327600115247,3.0993407,8.535652,1.0
GSDMD (79792),4.636883026018675,1.772535109219898,0.0,7.769203,0.9932088285229203
GFUS (7264),6.186792081239389,0.7364899960702395,4.0532417,8.646084,1.0
PYCR3 (65263),3.4950667597623086,0.7693182534201775,0.682131,5.480882,1.0
EEF1D (1936),8.772892217741935,0.646254317664292,5.924938,10.564635,1.0
ANXA13 (312),0.41808482646689304,1.1213386726718948,0.0,7.1396947,0.6960950764006791
SQLE (6713),5.881180802767402,1.1112178239485595,0.06794017,11.214592,1.0
SH2D4A (63898),3.0357933801188453,1.8545624361472721,0.0,6.9196978,0.9881154499151104
INTS10 (55174),5.46392771646859,0.7190708646259104,3.316938,7.7360973,1.0
ERI1 (90459),3.5856508180814934,0.7547366980009157,1.1153396,6.0433774,1.0
SLC39A14 (23516),5.146293632682513,1.0006644968202418,1.8776697,8.55321,1.0
MTMR9 (66036),2.4535971703480475,0.7212160299131322,0.18287787,5.3288403,1.0
LEPROTL1 (23484),5.083431453225806,0.693354968693069,3.035543,7.0911922,1.0
DCTN6 (10671),5.6093600437181665,0.6034633515361278,3.2773807,7.2880173,1.0
R3HCC1 (203069),4.452881149915111,0.716086849706369,1.2819712,6.481985,1.0
GSR (2936),5.393109242105263,0.8748424270937516,2.6430318,8.44429,1.0
TNFRSF10A (8797),2.9484943266044144,1.5317637995483562,0.0,5.6598363,0.9847198641765704
UBXN8 (7993),3.573297581358234,0.8227313685324882,0.43495962,5.6849227,1.0
PPP2CB (5516),6.069453065704584,0.7283158148765585,2.8657703,7.73559,1.0
ERICH1 (157697),3.791452087088285,0.7535834211521248,0.09069222,5.678407,1.0
NEFM (4741),0.5819519305500849,1.3202556680238955,0.0,8.08119,0.8251273344651953
TUSC3 (7991),4.186032341760612,2.7161142354776118,0.0,8.2778225,0.9898132427843803
ARHGEF10 (9639),3.1978794674524615,1.4361809039296263,0.0,7.781799,0.9966044142614601
KLHDC4 (54758),4.657199580730052,0.7123408610556116,1.8556788,6.623814,1.0
MCM4 (4173),7.464554712903225,0.972359664405896,3.5854673,9.895039,1.0
ADAM2 (2515),0.03325515586247877,0.21926784674352248,0.0,3.9164383,0.10526315789473684
KCTD9 (54793),4.861878221443124,0.7935512871851614,0.09217767,6.9430304,1.0
FGL1 (2267),0.4341797681018676,1.2452798037319848,0.0,8.569339,0.6417657045840407
ASAH1 (427),6.368233282427844,1.023504200829931,3.134814,10.058452,1.0
BNIP3L (665),5.191747358471987,1.0309842947225127,0.16156654,8.409179,1.0
MAN2B1 (4125),5.11189899278438,0.8358058607273274,2.5749638,8.024984,1.0
KCNN4 (3783),3.6509839553242784,2.1675471873321452,0.0,8.601496,0.9966044142614601
TULP2 (7288),0.05203341029796265,0.10901713216907433,0.0,1.1947742,0.48047538200339557
NUCB1 (4924),6.8839545732597625,0.903684466377294,0.8625133,8.907071,1.0
DHDH (27294),0.725663454524618,0.6618071217389361,0.0,3.896766,0.9405772495755518
GYS1 (2997),4.741433946604415,0.7903438416962663,1.7709051,6.7603273,1.0
MAP4K1 (11184),1.498696998556876,1.963201029406808,0.0,8.516756,0.9932088285229203
CGB2 (114336),0.3240730188896434,0.6218050365882413,0.0,3.6474297,0.5042444821731749
ECH1 (1891),7.514623606706281,0.9217133072270158,2.899249,10.899432,1.0
HNRNPL (3191),8.286206108488964,0.5089932449974858,6.025268,9.485188,1.0
NFKBIB (4793),4.34133070713073,0.6217258447199204,2.4112363,7.3581414,1.0
LHB (3972),0.6403220337741935,0.622696513293453,0.0,3.8856232,0.8981324278438031
CGB3 (1082),0.2078620686680815,0.6565532222167836,0.0,6.407091,0.37860780984719866
TUBB4A (10382),1.4846468966570459,1.6474213735073209,0.0,6.4610686,0.9762308998302207
SARS2 (54938),4.44625308089983,0.6987623063782687,1.6143093,7.3637843,1.0
KCNA7 (3743),0.1384994256375212,0.2490778474336524,0.0,1.938361,0.7860780984719864
SNRNP70 (6625),7.3455532872665525,0.5772747828100395,4.8918033,9.351907,1.0
CLPTM1 (1209),5.827770318590832,0.5962754868632157,2.5671535,7.977692,1.0
RELB (5971),3.001514811103566,1.178566713026944,0.054139975,6.4511914,1.0
CLASRP (11129),5.135991859762309,0.6539102937845382,2.1931376,7.097674,1.0
LIN7B (64130),2.740428709524618,0.8382387638764613,0.36298713,5.1274767,1.0
PPP1R37 (284352),3.6509173628183356,0.6819827637062311,1.5640464,6.3551927,1.0
FCGRT (2217),3.311796079344652,1.857264852493771,0.0,8.796919,0.9966044142614601
PIH1D1 (55011),6.441696458743634,0.5986922300849175,4.450083,8.121642,1.0
CKM (1158),0.19814381741595924,0.5811420458393105,0.0,5.6016755,0.7147707979626485
ARHGEF18 (23370),3.4425431265704587,0.661123583312358,1.2077929,5.5684457,1.0
PPP1R13L (10848),3.691631990500849,1.66396172590189,0.34922147,7.8532095,1.0
PEX11G (92960),1.4115147183276737,0.7799574824679942,0.0,4.1091933,0.9932088285229203
ERCC2 (2068),4.439361783446519,0.7885333944897962,2.0725381,7.280864,1.0
DOT1L (84444),3.516838631494058,0.8614018356583714,0.9907015,6.0992846,1.0
PLEKHJ1 (55111),5.843492762393887,0.7312901107485651,3.5888884,8.472695,1.0
SLC17A7 (57030),0.4440250135908319,0.7478155641230462,0.0,5.7122574,0.9796264855687606
RNASEH2A (10535),5.802445682852292,0.7543951844120049,3.2996974,8.30545,1.0
KLC3 (147700),1.3928268572979625,1.345616555518321,0.0,5.618902,0.9541595925297114
CD37 (951),2.307188062614601,2.089041004879872,0.0,10.706237,0.9915110356536503
SF3A2 (8175),5.92976903565365,0.6916024282670012,4.0269327,8.417351,1.0
AMH (268),2.4569918463310696,1.587822092733775,0.0,7.440587,0.9949066213921901
DKKL1 (27120),0.2791898835127335,0.44773946984576213,0.0,3.4274628,0.6587436332767402
LYL1 (4066),1.0466217352283531,1.6940575649426515,0.0,8.178859,0.9219015280135824
OAZ1 (4946),9.616191574702887,0.5709222860366887,8.017644,11.501872,1.0
TRMT1 (55621),5.248694539558573,0.6038248746332614,3.5382278,7.544269,1.0
STX10 (8677),5.803787861035654,0.5949534482651071,3.942064,7.508722,1.0
RETN (56729),0.20865186795585738,1.098945847115689,0.0,9.230085,0.17826825127334464
FCER2 (2208),0.24419806763157897,1.0487345443612985,0.0,8.393841,0.567062818336163
DMPK (1760),4.208110217775891,1.1796277932448718,0.1391014,7.826542,1.0
CLEC4M (10332),0.030157210550933792,0.12591955104160607,0.0,2.0532157,0.2733446519524618
RSPH6A (81492),0.029745172429541594,0.1536484378612047,0.0,3.2430506,0.5382003395585738
TBC1D17 (79735),4.1363825975382,0.6630612532346436,2.0885181,5.8542257499999995,1.0
IL4I1 (259307),0.9431059222767401,1.0314629640028656,0.0,7.1258783,0.9915110356536503
TLE6 (79816),1.5715042283378609,1.104531220201449,0.0,5.8050346,0.9847198641765704
YJU2B (81576),4.445079993293717,0.6436178705921556,2.4035132,6.823342,1.0
PTOV1 (53635),6.1794748950764005,0.6464348226804115,4.037769,8.345081,1.0
TLE5 (166),7.937287407809847,0.8430037788568242,2.6977181,10.672726,1.0
NOVA2 (4858),0.3971380537410866,0.8176732642409179,0.0,4.5862603,0.8234295415959253
SGTA (6449),5.466775149490663,0.6148541149834381,3.7034109,7.577799,1.0
LILRB1 (10859),0.2606982974269949,0.9729777436202082,0.0,6.843331,0.4872665534804754
MED25 (81857),4.511090957724957,0.6262127897327744,2.1292071,6.6733446,1.0
LILRA1 (11024),0.07573245186078098,0.4271478016376024,0.0,4.795793,0.17487266553480477
SNAPC2 (6618),3.9741439404074708,0.7573948070279849,2.288521,6.410565,1.0
C19orf53 (28974),6.617834693208828,0.5554490319948039,4.930624,8.871154,1.0
TIMM44 (10469),5.453466179541596,0.5855349065574507,3.705967,8.023998,1.0
CCDC61 (729440),2.526565442665535,0.6214453324504439,0.609407,4.293422,1.0
IL27RA (9466),2.5105436100441425,1.1735926717538732,0.012682397,5.962787,1.0
ASF1B (55723),5.676283848047539,0.9227978371791832,1.4730648,9.423708,1.0
TNNT1 (7138),3.9019239928421054,2.222375005873744,0.0,8.761092,0.9966044142614601
VRK3 (51231),4.459508176570459,0.5759272566589246,2.6587804,6.1883674,1.0
FAM32A (26017),6.208675998387097,0.5184341750827935,4.7672467,7.7243977,1.0
PPP6R1 (22870),5.774208286587437,0.7985626488226355,3.2229097,8.397016,1.0
C19orf44 (84167),2.7541699271646856,0.5650319423075739,0.899311,4.3041754,1.0
MED26 (9441),2.450890631154499,0.4927991314316085,0.8942699,4.9107757,1.0
OLFM2 (93145),1.5786295540780984,1.6261266544064295,0.0,7.0897417,0.9830220713073005
RASAL3 (64926),0.6115904491383701,1.4046229758234838,0.0,5.781882,0.8505942275042445
AKAP8 (10270),3.99026900237691,0.47881764042642183,1.741838,7.1917305,1.0
EPHX3 (79852),0.2809753895390492,0.6536730897256811,0.0,4.772086,0.9202037351443124
ILVBL (10994),5.128936343378608,0.6326748472539764,0.2251762,8.5191765,1.0
ZNF419 (79744),2.775894807227504,0.8964332565152251,0.0,4.952138,0.99830220713073
SYDE1 (85360),2.059986230798812,1.7958607342815827,0.0,5.654653,0.9728353140916808
CASP14 (23581),0.22157629856706282,0.9145020308957945,0.0,8.763309,0.5280135823429541
SLC1A6 (6511),0.2578760381672326,0.9560672648522908,0.0,7.708684,0.45840407470288624
AURKC (6795),0.6894134881969439,0.4935385332253583,0.0,4.0405593,0.9626485568760611
POP4 (10775),5.97577804516129,0.6124860764130609,3.506767,10.075933,1.0
CCNE1 (898),3.76120309333786,1.0144886382061427,0.098697126,8.187382,1.0
URI1 (8725),5.660918099320884,0.6040879354157959,4.1289697,10.032101,1.0
PDCD5 (9141),7.53414255950764,0.6299736841322475,4.7461677,10.311499,1.0
ANKRD27 (84079),4.19370824524618,0.6885339913399632,2.4037285,7.2531857,1.0
RPS16 (6217),10.742789685059423,0.6227335968591153,8.929942,14.133953,1.0
TIMM50 (92609),6.721990796859083,0.7232753859659056,4.5180187,10.542829,1.0
LGALS13 (29124),0.0296855930254669,0.23874824977215992,0.0,3.416529,0.05602716468590832
FBL (2091),8.059742210696093,0.7249232922525229,5.7063813,11.539435,1.0
DYRK1B (9149),2.485271965908319,1.138074189911058,0.17083265,6.7502313,1.0
CLC (1178),0.11953092799235991,0.5265870666029862,0.0,6.614922,0.27164685908319186
CCNP (79935),0.6675149601893039,0.9190346356531494,0.0,5.391125,0.9592529711375212
GPI (2821),7.868517895755519,0.8209953479876262,4.974171,10.360583,1.0
AKT2 (208),6.26844108336163,0.6962348480405105,4.178141,9.920149,1.0
PLD3 (23646),6.6259132144312405,1.0095633824443273,3.0044024,10.198826,1.0
PRX (57716),1.1617552166876062,0.6426306794390468,0.018417682,4.550839,1.0
PIAS4 (51588),3.8084769101018683,0.627840054001333,1.9815019,5.465795,1.0
NUMBL (9253),3.4364819200000003,0.991756213191674,0.7038856,6.2111955,1.0
EBI3 (10148),0.7873317434185059,1.2303825222635933,0.0,8.922311,0.833616298811545
YJU2 (55702),3.6793038825127335,0.5617693262369439,2.2755435,5.416867,1.0
SHD (56961),0.5932824362572157,1.3668412047012568,0.0,7.6230474,0.6842105263157895
TBCB (1155),6.674438880730051,0.7391502008356572,4.5070586,9.382335,1.0
FSD1 (79187),2.059083860333616,1.8138209089745632,0.0,6.759675,0.9711375212224108
POLR2I (5438),6.044911804414261,0.6282802301131378,3.82023,8.803037,1.0
OVOL3 (728361),0.13320031222241088,0.22995991382021064,0.0,3.4188755,0.6468590831918506
CLIP3 (25999),1.9390593996366723,1.716013202844647,0.02489976,8.076233,1.0
ZFR2 (23217),0.41250551348556874,1.0513649442880508,0.0,6.0355315,0.5483870967741935
SLC1A5 (6510),7.002672731239389,0.9365347240565548,3.5280337,10.748922,1.0
PRKD2 (25865),4.315526060865874,0.7240615161142615,2.3686259,6.963925,1.0
TJP3 (27134),1.851081280402377,1.7445227165751789,0.0,6.894927,0.9813242784380306
APLP1 (333),2.876809283870968,2.03793270916353,0.0,9.065238,0.99830220713073
CACTIN (58509),3.5159187972835313,0.5322170301866576,1.5918565,5.3325076,1.0
CCDC9 (26093),3.899874755602717,0.6468258125034119,2.0815053,5.817388,1.0
HNRNPUL1 (11100),6.894200836842106,0.6476523332748026,4.7389245,8.469622,1.0
FZR1 (51343),4.448669106960951,0.6671054152796378,2.3463726,6.5421853,1.0
BBC3 (27113),2.877617720526316,1.0940938835037162,0.24093707,6.8793713499999996,1.0
TGFB1 (7040),4.028092445314091,1.6957261525684313,0.21213974,7.2335715,1.0
DENND3 (22898),3.5166719041765706,1.5055193715860018,0.07505199,9.866047,1.0
DMAC2 (55101),5.3635359722410865,0.5779282474237296,3.4101105,7.3982735,1.0
CEACAM4 (1089),0.06957602066723259,0.4753732379440859,0.0,6.0076866,0.08828522920203735
PLIN3 (10226),5.270375858624788,1.225868141122954,0.12828285,8.42366,1.0
MYH14 (79784),2.5593827841952463,2.2012526915106148,0.0,7.3018985,0.9745331069609507
MRPL4 (51073),5.87250660959253,0.5827427910465626,3.81033,9.036984,1.0
SIGLEC8 (27181),0.02655697455687606,0.16826897119938705,0.0,1.7143400500000001,0.09847198641765705
CD79A (973),1.1178971407911715,2.161243271528367,0.0,11.237706,0.9847198641765704
LIM2 (3982),0.014234695280135825,0.18355228038514568,0.0,4.4120293,0.08488964346349745
ICAM4 (3386),0.557042935360781,1.151034769321135,0.0,7.7467966,0.7911714770797963
RPS19 (6223),10.632198794991512,0.652322410826596,8.61053,12.380009,1.0
NOP53 (29997),6.90307669524618,0.846158612304899,4.095123,9.397938,1.0
NKG7 (4818),0.5052833937402377,1.374547311754068,0.0,9.461363,0.7419354838709677
ICAM5 (7087),1.8838780800067911,1.3400850761707448,0.0,6.432104000000001,0.9898132427843803
ETFB (2109),6.561999709716468,1.3338701729944258,0.0,9.162605,0.9966044142614601
